algorithm,corpus,pattern,length,rarity_bucket,comparisons,runtime_ms,preprocess_ms,matches_found,run_id
BMH,dante,"inquecen",8,medium,91155,0.5099,0.0006,4,7
BMH,dante,"inquecen",8,medium,91155,0.5078,0.0006,4,8
BMH,dante,"inquecen",8,medium,91155,0.5128,0.0006,4,9
BMH,dante,"inquecen",8,medium,91155,0.5127,0.0006,4,10
BMH,dante,"inquecen",8,medium,91155,0.5255,0.0006,4,11
BMH,dante,"inquecen",8,medium,91155,0.5021,0.0006,4,12
BMH,dante,"inquecen",8,medium,91155,0.5101,0.0006,4,13
BMH,dante,"inquecen",8,medium,91155,0.504,0.0006,4,14
BMH,dante,"inquecen",8,medium,91155,0.4892,0.0006,4,15
BMH,dante,"inquecen",8,medium,91155,0.4786,0.0006,4,16
BMH,dante,"inquecen",8,medium,91155,0.4782,0.0006,4,17
BMH,dante,"inquecen",8,medium,91155,0.4824,0.0006,4,18
BMH,dante,"inquecen",8,medium,91155,0.4901,0.0006,4,19
BMH,dante,"inquecen",8,medium,91155,0.4804,0.0006,4,20
BMH,dante,"inquecen",8,medium,91155,0.4615,0.0006,4,21
BMH,dante,"inquecen",8,medium,91155,0.4619,0.0006,4,22
BMH,dante,"inquecen",8,medium,91155,0.4712,0.0006,4,23
BMH,dante,"inquecen",8,medium,91155,0.4599,0.0006,4,24
BMH,dante,"inquecen",8,medium,91155,0.5515,0.0006,4,25
BMH,dante,"inquecen",8,medium,91155,0.5591,0.0006,4,26
BMH,dante,"inquecen",8,medium,91155,0.5866,0.0006,4,27
BMH,dante,"inquecen",8,medium,91155,0.6156,0.0006,4,28
BMH,dante,"inquecen",8,medium,91155,0.5714,0.0006,4,29
BMH,dante,"inquecen",8,medium,91155,0.5266,0.0006,4,30
BMH,dante,"ltri sca",8,common,107506,0.5261,0.0005,1,1
BMH,dante,"ltri sca",8,common,107506,0.5259,0.0005,1,2
BMH,dante,"ltri sca",8,common,107506,0.5228,0.0005,1,3
BMH,dante,"ltri sca",8,common,107506,0.667,0.0005,1,4
BMH,dante,"ltri sca",8,common,107506,0.6343,0.0005,1,5
BMH,dante,"ltri sca",8,common,107506,0.5884,0.0005,1,6
BMH,dante,"ltri sca",8,common,107506,0.5803,0.0005,1,7
BMH,dante,"ltri sca",8,common,107506,0.5906,0.0005,1,8
BMH,dante,"ltri sca",8,common,107506,0.5777,0.0005,1,9
BMH,dante,"ltri sca",8,common,107506,0.5762,0.0005,1,10
BMH,dante,"ltri sca",8,common,107506,0.5765,0.0005,1,11
BMH,dante,"ltri sca",8,common,107506,0.6129,0.0005,1,12
BMH,dante,"ltri sca",8,common,107506,0.5734,0.0005,1,13
BMH,dante,"ltri sca",8,common,107506,0.5799,0.0005,1,14
BMH,dante,"ltri sca",8,common,107506,0.6132,0.0005,1,15
BMH,dante,"ltri sca",8,common,107506,0.5677,0.0005,1,16
BMH,dante,"ltri sca",8,common,107506,0.5631,0.0005,1,17
BMH,dante,"ltri sca",8,common,107506,0.5857,0.0005,1,18
BMH,dante,"ltri sca",8,common,107506,0.5659,0.0005,1,19
BMH,dante,"ltri sca",8,common,107506,0.5648,0.0005,1,20
BMH,dante,"ltri sca",8,common,107506,0.5733,0.0005,1,21
BMH,dante,"ltri sca",8,common,107506,0.605,0.0005,1,22
BMH,dante,"ltri sca",8,common,107506,0.5892,0.0005,1,23
BMH,dante,"ltri sca",8,common,107506,0.5794,0.0005,1,24
BMH,dante,"ltri sca",8,common,107506,0.6397,0.0005,1,25
BMH,dante,"ltri sca",8,common,107506,0.6084,0.0005,1,26
BMH,dante,"ltri sca",8,common,107506,0.5698,0.0005,1,27
BMH,dante,"ltri sca",8,common,107506,0.5932,0.0005,1,28
BMH,dante,"ltri sca",8,common,107506,0.6042,0.0005,1,29
BMH,dante,"ltri sca",8,common,107506,0.573,0.0005,1,30
BMH,dante," de l’",8,rare,106900,0.8126,0.001,167,1
BMH,dante," de l’",8,rare,106900,0.6265,0.001,167,2
BMH,dante," de l’",8,rare,106900,0.5971,0.001,167,3
BMH,dante," de l’",8,rare,106900,0.6099,0.001,167,4
BMH,dante," de l’",8,rare,106900,0.6128,0.001,167,5
BMH,dante," de l’",8,rare,106900,0.5837,0.001,167,6
BMH,dante," de l’",8,rare,106900,0.5717,0.001,167,7
BMH,dante," de l’",8,rare,106900,0.5691,0.001,167,8
BMH,dante," de l’",8,rare,106900,0.5418,0.001,167,9
BMH,dante," de l’",8,rare,106900,0.5706,0.001,167,10
BMH,dante," de l’",8,rare,106900,0.5651,0.001,167,11
BMH,dante," de l’",8,rare,106900,0.5722,0.001,167,12
BMH,dante," de l’",8,rare,106900,0.5329,0.001,167,13
BMH,dante," de l’",8,rare,106900,0.5672,0.001,167,14
BMH,dante," de l’",8,rare,106900,0.5614,0.001,167,15
BMH,dante," de l’",8,rare,106900,0.5729,0.001,167,16
BMH,dante," de l’",8,rare,106900,0.5471,0.001,167,17
BMH,dante," de l’",8,rare,106900,0.5457,0.001,167,18
BMH,dante," de l’",8,rare,106900,0.5619,0.001,167,19
BMH,dante," de l’",8,rare,106900,0.529,0.001,167,20
BMH,dante," de l’",8,rare,106900,0.5533,0.001,167,21
BMH,dante," de l’",8,rare,106900,0.9191,0.001,167,22
BMH,dante," de l’",8,rare,106900,0.7202,0.001,167,23
BMH,dante," de l’",8,rare,106900,0.5832,0.001,167,24
BMH,dante," de l’",8,rare,106900,0.4908,0.001,167,25
BMH,dante," de l’",8,rare,106900,0.6159,0.001,167,26
BMH,dante," de l’",8,rare,106900,0.8781,0.001,167,27
BMH,dante," de l’",8,rare,106900,0.644,0.001,167,28
BMH,dante," de l’",8,rare,106900,0.6202,0.001,167,29
BMH,dante," de l’",8,rare,106900,0.5927,0.001,167,30
BMH,dante,"a  l’o",8,rare,93631,0.5297,0.0005,6,1
BMH,dante,"a  l’o",8,rare,93631,0.5004,0.0005,6,2
BMH,dante,"a  l’o",8,rare,93631,0.4997,0.0005,6,3
BMH,dante,"a  l’o",8,rare,93631,0.5108,0.0005,6,4
BMH,dante,"a  l’o",8,rare,93631,0.4964,0.0005,6,5
BMH,dante,"a  l’o",8,rare,93631,0.5492,0.0005,6,6
BMH,dante,"a  l’o",8,rare,93631,0.4992,0.0005,6,7
BMH,dante,"a  l’o",8,rare,93631,0.5125,0.0005,6,8
BMH,dante,"a  l’o",8,rare,93631,0.4929,0.0005,6,9
BMH,dante,"a  l’o",8,rare,93631,0.5134,0.0005,6,10
BMH,dante,"a  l’o",8,rare,93631,0.5308,0.0005,6,11
BMH,dante,"a  l’o",8,rare,93631,0.4753,0.0005,6,12
BMH,dante,"a  l’o",8,rare,93631,0.4731,0.0005,6,13
BMH,dante,"a  l’o",8,rare,93631,0.5092,0.0005,6,14
BMH,dante,"a  l’o",8,rare,93631,0.4828,0.0005,6,15
BMH,dante,"a  l’o",8,rare,93631,0.477,0.0005,6,16
BMH,dante,"a  l’o",8,rare,93631,0.4781,0.0005,6,17
BMH,dante,"a  l’o",8,rare,93631,0.5252,0.0005,6,18
BMH,dante,"a  l’o",8,rare,93631,0.4785,0.0005,6,19
BMH,dante,"a  l’o",8,rare,93631,0.4781,0.0005,6,20
BMH,dante,"a  l’o",8,rare,93631,0.473,0.0005,6,21
BMH,dante,"a  l’o",8,rare,93631,0.5334,0.0005,6,22
BMH,dante,"a  l’o",8,rare,93631,0.6226,0.0005,6,23
BMH,dante,"a  l’o",8,rare,93631,0.6679,0.0005,6,24
BMH,dante,"a  l’o",8,rare,93631,0.6337,0.0005,6,25
BMH,dante,"a  l’o",8,rare,93631,0.585,0.0005,6,26
BMH,dante,"a  l’o",8,rare,93631,0.5828,0.0005,6,27
BMH,dante,"a  l’o",8,rare,93631,0.5481,0.0005,6,28
BMH,dante,"a  l’o",8,rare,93631,0.5433,0.0005,6,29
BMH,dante,"a  l’o",8,rare,93631,0.5589,0.0005,6,30
BMH,dante,"mi lì n",8,rare,103393,0.618,0.0009,1,1
BMH,dante,"mi lì n",8,rare,103393,0.6296,0.0009,1,2
BMH,dante,"mi lì n",8,rare,103393,0.5398,0.0009,1,3
BMH,dante,"mi lì n",8,rare,103393,0.5358,0.0009,1,4
BMH,dante,"mi lì n",8,rare,103393,0.5474,0.0009,1,5
BMH,dante,"mi lì n",8,rare,103393,0.5342,0.0009,1,6
BMH,dante,"mi lì n",8,rare,103393,0.5343,0.0009,1,7
BMH,dante,"mi lì n",8,rare,103393,0.5342,0.0009,1,8
BMH,dante,"mi lì n",8,rare,103393,0.5409,0.0009,1,9
BMH,dante,"mi lì n",8,rare,103393,0.5323,0.0009,1,10
BMH,dante,"mi lì n",8,rare,103393,0.5355,0.0009,1,11
BMH,dante,"mi lì n",8,rare,103393,0.5141,0.0009,1,12
BMH,dante,"mi lì n",8,rare,103393,0.5211,0.0009,1,13
BMH,dante,"mi lì n",8,rare,103393,0.5157,0.0009,1,14
BMH,dante,"mi lì n",8,rare,103393,0.516,0.0009,1,15
BMH,dante,"mi lì n",8,rare,103393,0.522,0.0009,1,16
BMH,dante,"mi lì n",8,rare,103393,0.6318,0.0009,1,17
BMH,dante,"mi lì n",8,rare,103393,0.5432,0.0009,1,18
BMH,dante,"mi lì n",8,rare,103393,0.5201,0.0009,1,19
BMH,dante,"mi lì n",8,rare,103393,0.5355,0.0009,1,20
BMH,dante,"mi lì n",8,rare,103393,0.5133,0.0009,1,21
BMH,dante,"mi lì n",8,rare,103393,0.5192,0.0009,1,22
BMH,dante,"mi lì n",8,rare,103393,0.5135,0.0009,1,23
BMH,dante,"mi lì n",8,rare,103393,0.5258,0.0009,1,24
BMH,dante,"mi lì n",8,rare,103393,0.5159,0.0009,1,25
BMH,dante,"mi lì n",8,rare,103393,0.5123,0.0009,1,26
BMH,dante,"mi lì n",8,rare,103393,0.5121,0.0009,1,27
BMH,dante,"mi lì n",8,rare,103393,0.5183,0.0009,1,28
BMH,dante,"mi lì n",8,rare,103393,0.512,0.0009,1,29
BMH,dante,"mi lì n",8,rare,103393,0.5139,0.0009,1,30
BMH,dante,"pregna  ",8,medium,148224,0.9342,0.0007,1,1
BMH,dante,"pregna  ",8,medium,148224,0.9184,0.0007,1,2
BMH,dante,"pregna  ",8,medium,148224,0.8673,0.0007,1,3
BMH,dante,"pregna  ",8,medium,148224,0.8821,0.0007,1,4
BMH,dante,"pregna  ",8,medium,148224,0.8568,0.0007,1,5
BMH,dante,"pregna  ",8,medium,148224,0.8607,0.0007,1,6
BMH,dante,"pregna  ",8,medium,148224,0.8682,0.0007,1,7
BMH,dante,"pregna  ",8,medium,148224,0.8781,0.0007,1,8
BMH,dante,"pregna  ",8,medium,148224,1.0127,0.0007,1,9
BMH,dante,"pregna  ",8,medium,148224,0.8998,0.0007,1,10
BMH,dante,"pregna  ",8,medium,148224,0.8617,0.0007,1,11
BMH,dante,"pregna  ",8,medium,148224,0.8633,0.0007,1,12
BMH,dante,"pregna  ",8,medium,148224,0.8644,0.0007,1,13
BMH,dante,"pregna  ",8,medium,148224,0.8769,0.0007,1,14
BMH,dante,"pregna  ",8,medium,148224,0.8837,0.0007,1,15
BMH,dante,"pregna  ",8,medium,148224,0.8833,0.0007,1,16
BMH,dante,"pregna  ",8,medium,148224,0.8595,0.0007,1,17
BMH,dante,"pregna  ",8,medium,148224,0.8655,0.0007,1,18
BMH,dante,"pregna  ",8,medium,148224,0.8625,0.0007,1,19
BMH,dante,"pregna  ",8,medium,148224,0.8542,0.0007,1,20
BMH,dante,"pregna  ",8,medium,148224,0.8607,0.0007,1,21
BMH,dante,"pregna  ",8,medium,148224,0.8551,0.0007,1,22
BMH,dante,"pregna  ",8,medium,148224,0.8608,0.0007,1,23
BMH,dante,"pregna  ",8,medium,148224,0.8477,0.0007,1,24
BMH,dante,"pregna  ",8,medium,148224,0.8697,0.0007,1,25
BMH,dante,"pregna  ",8,medium,148224,0.9208,0.0007,1,26
BMH,dante,"pregna  ",8,medium,148224,0.8726,0.0007,1,27
BMH,dante,"pregna  ",8,medium,148224,0.8778,0.0007,1,28
BMH,dante,"pregna  ",8,medium,148224,0.8855,0.0007,1,29
BMH,dante,"pregna  ",8,medium,148224,0.8792,0.0007,1,30
BMH,dante,"    «L�",8,rare,84931,0.374,0.0006,2,1
BMH,dante,"    «L�",8,rare,84931,0.3783,0.0006,2,2
BMH,dante,"    «L�",8,rare,84931,0.3716,0.0006,2,3
BMH,dante,"    «L�",8,rare,84931,0.3718,0.0006,2,4
BMH,dante,"    «L�",8,rare,84931,0.4783,0.0006,2,5
BMH,dante,"    «L�",8,rare,84931,0.4044,0.0006,2,6
BMH,dante,"    «L�",8,rare,84931,0.4222,0.0006,2,7
BMH,dante,"    «L�",8,rare,84931,0.4082,0.0006,2,8
BMH,dante,"    «L�",8,rare,84931,0.4197,0.0006,2,9
BMH,dante,"    «L�",8,rare,84931,0.4044,0.0006,2,10
BMH,dante,"    «L�",8,rare,84931,0.4043,0.0006,2,11
BMH,dante,"    «L�",8,rare,84931,0.4039,0.0006,2,12
BMH,dante,"    «L�",8,rare,84931,0.403,0.0006,2,13
BMH,dante,"    «L�",8,rare,84931,0.4113,0.0006,2,14
BMH,dante,"    «L�",8,rare,84931,0.4029,0.0006,2,15
BMH,dante,"    «L�",8,rare,84931,0.4038,0.0006,2,16
BMH,dante,"    «L�",8,rare,84931,0.4034,0.0006,2,17
BMH,dante,"    «L�",8,rare,84931,0.4148,0.0006,2,18
BMH,dante,"    «L�",8,rare,84931,0.4058,0.0006,2,19
BMH,dante,"    «L�",8,rare,84931,0.4078,0.0006,2,20
BMH,dante,"    «L�",8,rare,84931,0.4034,0.0006,2,21
BMH,dante,"    «L�",8,rare,84931,0.4037,0.0006,2,22
BMH,dante,"    «L�",8,rare,84931,0.4098,0.0006,2,23
BMH,dante,"    «L�",8,rare,84931,0.4066,0.0006,2,24
BMH,dante,"    «L�",8,rare,84931,0.4055,0.0006,2,25
BMH,dante,"    «L�",8,rare,84931,0.4045,0.0006,2,26
BMH,dante,"    «L�",8,rare,84931,0.4059,0.0006,2,27
BMH,dante,"    «L�",8,rare,84931,0.4127,0.0006,2,28
BMH,dante,"    «L�",8,rare,84931,0.5252,0.0006,2,29
BMH,dante,"    «L�",8,rare,84931,0.5046,0.0006,2,30
BMH,dante,"o fianco",8,medium,104780,0.5292,0.0007,5,1
BMH,dante,"o fianco",8,medium,104780,0.5275,0.0007,5,2
BMH,dante,"o fianco",8,medium,104780,0.5219,0.0007,5,3
BMH,dante,"o fianco",8,medium,104780,0.6953,0.0007,5,4
BMH,dante,"o fianco",8,medium,104780,0.5829,0.0007,5,5
BMH,dante,"o fianco",8,medium,104780,0.6124,0.0007,5,6
BMH,dante,"o fianco",8,medium,104780,0.5823,0.0007,5,7
BMH,dante,"o fianco",8,medium,104780,0.5846,0.0007,5,8
BMH,dante,"o fianco",8,medium,104780,0.5671,0.0007,5,9
BMH,dante,"o fianco",8,medium,104780,0.5647,0.0007,5,10
BMH,dante,"o fianco",8,medium,104780,0.5553,0.0007,5,11
BMH,dante,"o fianco",8,medium,104780,0.5639,0.0007,5,12
BMH,dante,"o fianco",8,medium,104780,0.5613,0.0007,5,13
BMH,dante,"o fianco",8,medium,104780,0.5549,0.0007,5,14
BMH,dante,"o fianco",8,medium,104780,0.5532,0.0007,5,15
BMH,dante,"o fianco",8,medium,104780,0.5517,0.0007,5,16
BMH,dante,"o fianco",8,medium,104780,0.5575,0.0007,5,17
BMH,dante,"o fianco",8,medium,104780,0.554,0.0007,5,18
BMH,dante,"o fianco",8,medium,104780,0.5524,0.0007,5,19
BMH,dante,"o fianco",8,medium,104780,0.5555,0.0007,5,20
BMH,dante,"o fianco",8,medium,104780,0.5611,0.0007,5,21
BMH,dante,"o fianco",8,medium,104780,0.5507,0.0007,5,22
BMH,dante,"o fianco",8,medium,104780,0.5586,0.0007,5,23
BMH,dante,"o fianco",8,medium,104780,0.5547,0.0007,5,24
BMH,dante,"o fianco",8,medium,104780,0.6232,0.0007,5,25
BMH,dante,"o fianco",8,medium,104780,0.5547,0.0007,5,26
BMH,dante,"o fianco",8,medium,104780,0.5532,0.0007,5,27
BMH,dante,"o fianco",8,medium,104780,0.5645,0.0007,5,28
BMH,dante,"o fianco",8,medium,104780,0.5601,0.0007,5,29
BMH,dante,"o fianco",8,medium,104780,0.5537,0.0007,5,30
BMH,dante,"    E po",8,medium,97469,0.5037,0.0009,7,1
BMH,dante,"    E po",8,medium,97469,0.5606,0.0009,7,2
BMH,dante,"    E po",8,medium,97469,0.5636,0.0009,7,3
BMH,dante,"    E po",8,medium,97469,0.5788,0.0009,7,4
BMH,dante,"    E po",8,medium,97469,0.549,0.0009,7,5
BMH,dante,"    E po",8,medium,97469,0.5606,0.0009,7,6
BMH,dante,"    E po",8,medium,97469,0.5677,0.0009,7,7
BMH,dante,"    E po",8,medium,97469,0.5525,0.0009,7,8
BMH,dante,"    E po",8,medium,97469,0.5322,0.0009,7,9
BMH,dante,"    E po",8,medium,97469,0.5367,0.0009,7,10
BMH,dante,"    E po",8,medium,97469,0.5386,0.0009,7,11
BMH,dante,"    E po",8,medium,97469,0.5295,0.0009,7,12
BMH,dante,"    E po",8,medium,97469,0.5289,0.0009,7,13
BMH,dante,"    E po",8,medium,97469,0.5211,0.0009,7,14
BMH,dante,"    E po",8,medium,97469,0.5184,0.0009,7,15
BMH,dante,"    E po",8,medium,97469,0.5169,0.0009,7,16
BMH,dante,"    E po",8,medium,97469,0.513,0.0009,7,17
BMH,dante,"    E po",8,medium,97469,0.5136,0.0009,7,18
BMH,dante,"    E po",8,medium,97469,0.5169,0.0009,7,19
BMH,dante,"    E po",8,medium,97469,0.5139,0.0009,7,20
BMH,dante,"    E po",8,medium,97469,0.5159,0.0009,7,21
BMH,dante,"    E po",8,medium,97469,0.574,0.0009,7,22
BMH,dante,"    E po",8,medium,97469,0.5065,0.0009,7,23
BMH,dante,"    E po",8,medium,97469,0.4767,0.0009,7,24
BMH,dante,"    E po",8,medium,97469,0.5767,0.0009,7,25
BMH,dante,"    E po",8,medium,97469,0.5366,0.0009,7,26
BMH,dante,"    E po",8,medium,97469,0.5333,0.0009,7,27
BMH,dante,"    E po",8,medium,97469,0.5433,0.0009,7,28
BMH,dante,"    E po",8,medium,97469,0.52,0.0009,7,29
BMH,dante,"    E po",8,medium,97469,0.6289,0.0009,7,30
BMH,dante,"dal mio ",8,medium,124005,0.9346,0.0012,4,1
BMH,dante,"dal mio ",8,medium,124005,0.9057,0.0012,4,2
BMH,dante,"dal mio ",8,medium,124005,0.8087,0.0012,4,3
BMH,dante,"dal mio ",8,medium,124005,0.8728,0.0012,4,4
BMH,dante,"dal mio ",8,medium,124005,0.7896,0.0012,4,5
BMH,dante,"dal mio ",8,medium,124005,0.7857,0.0012,4,6
BMH,dante,"dal mio ",8,medium,124005,0.7761,0.0012,4,7
BMH,dante,"dal mio ",8,medium,124005,0.7695,0.0012,4,8
BMH,dante,"dal mio ",8,medium,124005,0.7456,0.0012,4,9
BMH,dante,"dal mio ",8,medium,124005,0.7421,0.0012,4,10
BMH,dante,"dal mio ",8,medium,124005,0.7516,0.0012,4,11
BMH,dante,"dal mio ",8,medium,124005,0.8861,0.0012,4,12
BMH,dante,"dal mio ",8,medium,124005,0.8762,0.0012,4,13
BMH,dante,"dal mio ",8,medium,124005,0.8069,0.0012,4,14
BMH,dante,"dal mio ",8,medium,124005,0.8369,0.0012,4,15
BMH,dante,"dal mio ",8,medium,124005,0.8053,0.0012,4,16
BMH,dante,"dal mio ",8,medium,124005,0.7746,0.0012,4,17
BMH,dante,"dal mio ",8,medium,124005,0.7877,0.0012,4,18
BMH,dante,"dal mio ",8,medium,124005,0.8499,0.0012,4,19
BMH,dante,"dal mio ",8,medium,124005,0.875,0.0012,4,20
BMH,dante,"dal mio ",8,medium,124005,0.8334,0.0012,4,21
BMH,dante,"dal mio ",8,medium,124005,0.7709,0.0012,4,22
BMH,dante,"dal mio ",8,medium,124005,0.7535,0.0012,4,23
BMH,dante,"dal mio ",8,medium,124005,0.7566,0.0012,4,24
BMH,dante,"dal mio ",8,medium,124005,0.7683,0.0012,4,25
BMH,dante,"dal mio ",8,medium,124005,0.7393,0.0012,4,26
BMH,dante,"dal mio ",8,medium,124005,0.7778,0.0012,4,27
BMH,dante,"dal mio ",8,medium,124005,0.7774,0.0012,4,28
BMH,dante,"dal mio ",8,medium,124005,0.758,0.0012,4,29
BMH,dante,"dal mio ",8,medium,124005,0.7571,0.0012,4,30
BMH,dante,"ura.    ",8,medium,144787,0.886,0.0006,28,1
BMH,dante,"ura.    ",8,medium,144787,0.8712,0.0006,28,2
BMH,dante,"ura.    ",8,medium,144787,0.8027,0.0006,28,3
BMH,dante,"ura.    ",8,medium,144787,0.8319,0.0006,28,4
BMH,dante,"ura.    ",8,medium,144787,0.8385,0.0006,28,5
BMH,dante,"ura.    ",8,medium,144787,0.9039,0.0006,28,6
BMH,dante,"ura.    ",8,medium,144787,0.9039,0.0006,28,7
BMH,dante,"ura.    ",8,medium,144787,0.8519,0.0006,28,8
BMH,dante,"ura.    ",8,medium,144787,0.8829,0.0006,28,9
BMH,dante,"ura.    ",8,medium,144787,0.873,0.0006,28,10
BMH,dante,"ura.    ",8,medium,144787,0.8679,0.0006,28,11
BMH,dante,"ura.    ",8,medium,144787,0.8441,0.0006,28,12
BMH,dante,"ura.    ",8,medium,144787,0.8153,0.0006,28,13
BMH,dante,"ura.    ",8,medium,144787,0.8171,0.0006,28,14
BMH,dante,"ura.    ",8,medium,144787,0.8239,0.0006,28,15
BMH,dante,"ura.    ",8,medium,144787,0.8016,0.0006,28,16
BMH,dante,"ura.    ",8,medium,144787,0.8012,0.0006,28,17
BMH,dante,"ura.    ",8,medium,144787,0.7955,0.0006,28,18
BMH,dante,"ura.    ",8,medium,144787,0.9692,0.0006,28,19
BMH,dante,"ura.    ",8,medium,144787,0.9592,0.0006,28,20
BMH,dante,"ura.    ",8,medium,144787,0.9679,0.0006,28,21
BMH,dante,"ura.    ",8,medium,144787,0.8833,0.0006,28,22
BMH,dante,"ura.    ",8,medium,144787,0.9073,0.0006,28,23
BMH,dante,"ura.    ",8,medium,144787,0.8411,0.0006,28,24
BMH,dante,"ura.    ",8,medium,144787,0.8417,0.0006,28,25
BMH,dante,"ura.    ",8,medium,144787,1.0036,0.0006,28,26
BMH,dante,"ura.    ",8,medium,144787,0.8918,0.0006,28,27
BMH,dante,"ura.    ",8,medium,144787,0.8367,0.0006,28,28
BMH,dante,"ura.    ",8,medium,144787,0.849,0.0006,28,29
BMH,dante,"ura.    ",8,medium,144787,0.8389,0.0006,28,30
BMH,dante," figura,",8,medium,92096,0.4762,0.0007,4,1
BMH,dante," figura,",8,medium,92096,0.4706,0.0007,4,2
BMH,dante," figura,",8,medium,92096,0.4716,0.0007,4,3
BMH,dante," figura,",8,medium,92096,0.4789,0.0007,4,4
BMH,dante," figura,",8,medium,92096,0.4642,0.0007,4,5
BMH,dante," figura,",8,medium,92096,0.4622,0.0007,4,6
BMH,dante," figura,",8,medium,92096,0.4514,0.0007,4,7
BMH,dante," figura,",8,medium,92096,0.4637,0.0007,4,8
BMH,dante," figura,",8,medium,92096,0.4507,0.0007,4,9
BMH,dante," figura,",8,medium,92096,0.4462,0.0007,4,10
BMH,dante," figura,",8,medium,92096,0.4502,0.0007,4,11
BMH,dante," figura,",8,medium,92096,0.445,0.0007,4,12
BMH,dante," figura,",8,medium,92096,0.455,0.0007,4,13
BMH,dante," figura,",8,medium,92096,0.4453,0.0007,4,14
BMH,dante," figura,",8,medium,92096,0.4497,0.0007,4,15
BMH,dante," figura,",8,medium,92096,0.4457,0.0007,4,16
BMH,dante," figura,",8,medium,92096,0.4515,0.0007,4,17
BMH,dante," figura,",8,medium,92096,0.444,0.0007,4,18
BMH,dante," figura,",8,medium,92096,0.4436,0.0007,4,19
BMH,dante," figura,",8,medium,92096,0.4832,0.0007,4,20
BMH,dante," figura,",8,medium,92096,0.4707,0.0007,4,21
BMH,dante," figura,",8,medium,92096,0.5271,0.0007,4,22
BMH,dante," figura,",8,medium,92096,0.5058,0.0007,4,23
BMH,dante," figura,",8,medium,92096,0.4726,0.0007,4,24
BMH,dante," figura,",8,medium,92096,0.4636,0.0007,4,25
BMH,dante," figura,",8,medium,92096,0.4699,0.0007,4,26
BMH,dante," figura,",8,medium,92096,0.5564,0.0007,4,27
BMH,dante," figura,",8,medium,92096,0.4713,0.0007,4,28
BMH,dante," figura,",8,medium,92096,0.4679,0.0007,4,29
BMH,dante," figura,",8,medium,92096,0.4712,0.0007,4,30
BMH,dante,"egio e l",8,medium,115427,0.5554,0.0007,1,1
BMH,dante,"egio e l",8,medium,115427,0.5516,0.0007,1,2
BMH,dante,"egio e l",8,medium,115427,0.6223,0.0007,1,3
BMH,dante,"egio e l",8,medium,115427,0.6173,0.0007,1,4
BMH,dante,"egio e l",8,medium,115427,0.6152,0.0007,1,5
BMH,dante,"egio e l",8,medium,115427,0.6326,0.0007,1,6
BMH,dante,"egio e l",8,medium,115427,0.6123,0.0007,1,7
BMH,dante,"egio e l",8,medium,115427,0.665,0.0007,1,8
BMH,dante,"egio e l",8,medium,115427,0.6249,0.0007,1,9
BMH,dante,"egio e l",8,medium,115427,0.6136,0.0007,1,10
BMH,dante,"egio e l",8,medium,115427,0.6144,0.0007,1,11
BMH,dante,"egio e l",8,medium,115427,0.6236,0.0007,1,12
BMH,dante,"egio e l",8,medium,115427,0.589,0.0007,1,13
BMH,dante,"egio e l",8,medium,115427,0.6175,0.0007,1,14
BMH,dante,"egio e l",8,medium,115427,0.6307,0.0007,1,15
BMH,dante,"egio e l",8,medium,115427,0.6388,0.0007,1,16
BMH,dante,"egio e l",8,medium,115427,0.6643,0.0007,1,17
BMH,dante,"egio e l",8,medium,115427,0.7444,0.0007,1,18
BMH,dante,"egio e l",8,medium,115427,0.6458,0.0007,1,19
BMH,dante,"egio e l",8,medium,115427,0.6394,0.0007,1,20
BMH,dante,"egio e l",8,medium,115427,0.7037,0.0007,1,21
BMH,dante,"egio e l",8,medium,115427,0.7874,0.0007,1,22
BMH,dante,"egio e l",8,medium,115427,0.7593,0.0007,1,23
BMH,dante,"egio e l",8,medium,115427,0.6504,0.0007,1,24
BMH,dante,"egio e l",8,medium,115427,0.7056,0.0007,1,25
BMH,dante,"egio e l",8,medium,115427,0.7693,0.0007,1,26
BMH,dante,"egio e l",8,medium,115427,0.6546,0.0007,1,27
BMH,dante,"egio e l",8,medium,115427,0.6471,0.0007,1,28
BMH,dante,"egio e l",8,medium,115427,0.619,0.0007,1,29
BMH,dante,"egio e l",8,medium,115427,0.6927,0.0007,1,30
BMH,dante,"n le suo",8,medium,105739,0.6334,0.0006,2,1
BMH,dante,"n le suo",8,medium,105739,0.5989,0.0006,2,2
BMH,dante,"n le suo",8,medium,105739,0.586,0.0006,2,3
BMH,dante,"n le suo",8,medium,105739,0.5662,0.0006,2,4
BMH,dante,"n le suo",8,medium,105739,0.5679,0.0006,2,5
BMH,dante,"n le suo",8,medium,105739,0.6004,0.0006,2,6
BMH,dante,"n le suo",8,medium,105739,0.6094,0.0006,2,7
BMH,dante,"n le suo",8,medium,105739,0.6695,0.0006,2,8
BMH,dante,"n le suo",8,medium,105739,0.6465,0.0006,2,9
BMH,dante,"n le suo",8,medium,105739,0.5918,0.0006,2,10
BMH,dante,"n le suo",8,medium,105739,0.8959,0.0006,2,11
BMH,dante,"n le suo",8,medium,105739,0.5866,0.0006,2,12
BMH,dante,"n le suo",8,medium,105739,0.6657,0.0006,2,13
BMH,dante,"n le suo",8,medium,105739,0.5866,0.0006,2,14
BMH,dante,"n le suo",8,medium,105739,0.7502,0.0006,2,15
BMH,dante,"n le suo",8,medium,105739,0.6076,0.0006,2,16
